Journal,Publication Date,Title,Abstract,DOI
Nature,2025-Jun-18,In vivo mapping of mutagenesis sensitivity of human enhancers.,"Distant-acting enhancers are central to human development<sup>1</sup>. However, our limited understanding of their functional sequence features prevents the interpretation of enhancer mutations in disease<sup>2</sup>. Here we determined the functional sensitivity to mutagenesis of human developmental enhancers in vivo. Focusing on seven enhancers that are active in the developing brain, heart, limb and face, we created over 1,700 transgenic mice for over 260 mutagenized enhancer alleles. Systematic mutation of 12-base-pair blocks collectively altered each sequence feature in each enhancer at least once. We show that 69% of all blocks are required for normal in vivo activity, with mutations more commonly resulting in loss (60%) than in gain (9%) of function. Using predictive modelling, we annotated critical nucleotides at the base-pair resolution. The vast majority of motifs predicted by these machine learning models (88%) coincided with changes in in vivo function, and the models showed considerable sensitivity, identifying 59% of all functional blocks. Taken together, our results reveal that human enhancers contain a high density of sequence features that are required for their normal in vivo function and provide a rich resource for further exploration of human enhancer logic.",https://doi.org/10.1038/s41586-025-09182-w
Nature,2025-Jun-18,Machine-learning design of ductile FeNiCoAlTa alloys with high strength.,"The pursuit of strong yet ductile alloys has been ongoing for centuries. However, for all alloys developed thus far, including recent high-entropy alloys, those possessing good tensile ductility rarely approach 2-GPa yield strength at room temperature. The few that do are mostly ultra-strong steels<sup>1-3</sup>; however, their stress-strain curves exhibit plateaus and serrations because their tensile flow suffers from plastic instability (such as Lüders strains)<sup>1-4</sup>, and the elongation is pseudo-uniform at best. Here we report that a group of carefully engineered multi-principal-element alloys, with a composition of Fe<sub>35</sub>Ni<sub>29</sub>Co<sub>21</sub>Al<sub>12</sub>Ta<sub>3</sub> designed by means of domain knowledge-informed machine learning, can be processed to reach an unprecedented range of simultaneously high strength and ductility. An example of this synergy delivers 1.8-GPa yield strength combined with 25% truly uniform elongation. We achieved strengthening by pushing microstructural heterogeneities to the extreme through unusually large volume fractions of not only coherent L1<sub>2</sub> nanoprecipitates but also incoherent B2 microparticles. The latter, being multicomponent with a reduced chemical ordering energy, is a deformable phase that accumulates dislocations inside to help sustain a high strain hardening rate that prolongs uniform elongation.",https://doi.org/10.1038/s41586-025-09160-2
Nature,2025-Jun-18,Bimodal centromeres in pentaploid dogroses shed light on their unique meiosis.,"Sexual reproduction relies on meiotic chromosome pairing to form bivalents, a process that is complicated in polyploids owing to the presence of multiple subgenomes<sup>1</sup>. Uneven ploidy mostly results in sterility due to unbalanced chromosome pairing and segregation during meiosis. However, pentaploid dogroses (Rosa sect. Caninae; 2n = 5x = 35) achieve stable sexual reproduction through a unique mechanism: 14 chromosomes form bivalents and are transmitted biparentally, while the remaining 21 chromosomes are maternally inherited as univalents<sup>2,3</sup>. Despite being studied for over a century, the role of centromeres in this process has remained unclear. Here we analyse haplotype-resolved chromosome-level genome assemblies for three pentaploid dogroses. Subgenome phasing revealed a bivalent-forming subgenome with two highly homozygous chromosome sets and three divergent subgenomes lacking homologous partners, therefore explaining their meiotic behaviour. Comparative analyses of chromosome synteny, phylogenetic relationships and centromere composition indicate that the subgenomes originated from two divergent clades of the genus Rosa. Pollen genome analysis shows that subgenomes from different evolutionary origins form bivalents, supporting multiple origins of dogroses and highlighting variation in subgenome contributions. We reveal that bivalent-forming centromeres are enriched with ATHILA retrotransposons, contrasting with larger tandem-repeat-based centromeres mainly found in univalents. This centromere structural bimodality possibly contributes to univalent drive during female meiosis. Our findings provide insights into the unique reproductive strategies of dogroses, advancing our understanding of genome evolution, centromere diversity and meiotic mechanisms in organisms with asymmetrical inheritance systems.",https://doi.org/10.1038/s41586-025-09171-z
Nature,2025-Jun-18,Complete computational design of high-efficiency Kemp elimination enzymes.,"Until now, computationally designed enzymes exhibited low catalytic rates<sup>1-5</sup> and required intensive experimental optimization to reach activity levels observed in comparable natural enzymes<sup>5-9</sup>. These results exposed limitations in design methodology and suggested critical gaps in our understanding of the fundamentals of biocatalysis<sup>10,11</sup>. We present a fully computational workflow for designing efficient enzymes in TIM-barrel folds using backbone fragments from natural proteins and without requiring optimization by mutant-library screening. Three Kemp eliminase designs exhibit efficiencies greater than 2,000 M<sup>-1</sup> s<sup>-1</sup>. The most efficient shows more than 140 mutations from any natural protein, including a novel active site. It exhibits high stability (greater than 85 °C) and remarkable catalytic efficiency (12,700 M<sup>-1</sup> s<sup>-1</sup>) and rate (2.8 s<sup>-1</sup>), surpassing previous computational designs by two orders of magnitude<sup>1-5</sup>. Furthermore, designing a residue considered essential in all previous Kemp eliminase designs increases efficiency to more than 10<sup>5</sup> M<sup>-1</sup> s<sup>-1</sup> and rate to 30 s<sup>-1</sup>, achieving catalytic parameters comparable to natural enzymes and challenging fundamental biocatalytic assumptions. By overcoming limitations in design methodology<sup>11</sup>, our strategy enables programming stable, high-efficiency, new-to-nature enzymes through a minimal experimental effort.",https://doi.org/10.1038/s41586-025-09136-2
Nature,2025-Jun-18,Single-cell transcriptomic and chromatin dynamics of the human brain in PTSD.,"Post-traumatic stress disorder (PTSD) is a polygenic disorder occurring after extreme trauma exposure. Recent studies have begun to detail the molecular biology of PTSD. However, given the array of PTSD-perturbed molecular pathways identified so far<sup>1</sup>, it is implausible that a single cell type is responsible. Here we profile the molecular responses in over two million nuclei from the dorsolateral prefrontal cortex of 111 human brains, collected post-mortem from individuals with and without PTSD and major depressive disorder. We identify neuronal and non-neuronal cell-type clusters, gene expression changes and transcriptional regulators, and map the epigenomic regulome of PTSD in a cell-type-specific manner. Our analysis revealed PTSD-associated gene alterations in inhibitory neurons, endothelial cells and microglia and uncovered genes and pathways associated with glucocorticoid signalling, GABAergic transmission and neuroinflammation. We further validated these findings using cell-type-specific spatial transcriptomics, confirming disruption of key genes such as SST and FKBP5. By integrating genetic, transcriptomic and epigenetic data, we uncovered the regulatory mechanisms of credible variants that disrupt PTSD genes, including ELFN1, MAD1L1 and KCNIP4, in a cell-type-specific context. Together, these findings provide a comprehensive characterization of the cell-specific molecular regulatory mechanisms that underlie the persisting effects of traumatic stress response on the human prefrontal cortex.",https://doi.org/10.1038/s41586-025-09083-y
Nature,2025-Jun-18,Bogong moths use a stellar compass for long-distance navigation at night.,"Each spring, billions of Bogong moths escape hot conditions across southeast Australia by migrating up to 1,000 km to a place that they have never previously visited-a limited number of cool caves in the Australian Alps, historically used for aestivating over summer<sup>1,2</sup>. At the beginning of autumn, the same individuals make a return migration to their breeding grounds to reproduce and die. Here we show that Bogong moths use the starry night sky as a compass to distinguish between specific geographical directions, thereby navigating in their inherited migratory direction towards their distant goal. By tethering spring and autumn migratory moths in a flight simulator<sup>3-5</sup>, we found that, under naturalistic moonless night skies and in a nulled geomagnetic field (disabling the moth's known magnetic sense<sup>4</sup>), moths flew in their seasonally appropriate migratory directions. Visual interneurons in different regions of the moth's brain responded specifically to rotations of the night sky and were tuned to a common sky orientation, firing maximally when the moth was headed southwards. Our results suggest that Bogong moths use stellar cues and the Earth's magnetic field to create a robust compass system for long-distance nocturnal navigation towards a specific destination.",https://doi.org/10.1038/s41586-025-09135-3
Nature,2025-Jun-18,Strategies for climate-resilient global wind and solar power systems.,"Climate change may amplify the frequency and severity of supply-demand mismatches in future power systems with high shares of wind and solar energy<sup>1,2</sup>. Here, we use a dispatch optimization model to assess potential increases in hourly costs associated with such climate-intensified gaps under fixed, high penetrations of wind and solar generation. We further explore various strategies to enhance system resilience in the face of future climate change. We find that extreme periods-defined as hours in the upper decile of hourly costs (i.e., the most-costly 10% of hours)-are likely to become more costly in the future in most countries, mainly due to the increased need for investments in flexible energy capacity. For example, under the SSP126 scenario, 47 countries that together account for approximately 43.5% of global future electricity generation are projected to experience more than a 5% increase in average hourly costs during extreme periods, with the largest reaching up to 23.7%. Promisingly, the risk of rising costs could be substantially mitigated through tailored, country-specific strategies involving the coordinated implementation of multiple measures to address supply-demand imbalances and enhance system flexibility. Our findings provide critical insights for building future climate-resilient power systems while reducing system costs.",https://doi.org/10.1038/s41586-025-09266-7
Nature,2025-Jun-16,Cryo-EM structure of a natural RNA nanocage.,"Long (>200 nucleotides) non-coding RNAs (lncRNAs) play important roles in diverse aspects of life. Over 20 classes of lncRNAs have been identified in bacteria and bacteriophages through comparative genomics analyses, but their biological functions remain largely unexplored<sup>1-3</sup>. Due to the large sizes, the structural determinants of most lncRNAs also remain uncharacterized. Here we report the structures of two natural RNA nanocages formed by the lncRNA ROOL (rumen-originating, ornate, large) found in bacterial and phage genomes. ~2.9 Å cryo-electron microscopy (cryo-EM) structures reveal that ROOL RNAs form an octameric nanocage with a 28-nm diameter and 20-nm axial length, whose hollow inside features poorly ordered regions. The octamer is stabilized by numerous tertiary and quaternary interactions, including triple-strand A-minors that we propose to name ""A-minor staples"". The structure of an isolated ROOL monomer at ~3.2-Å resolution indicates that nanocage assembly involves a strand-swapping mechanism resulting in quaternary kissing loops. Finally, we show that ROOL RNA fused to an RNA aptamer, tRNA, or microRNA retains its structure forming a nanocage with radially displayed cargos. Our findings therefore may enable the engineering of novel RNA nanocages as delivery vehicles for research and therapeutic applications.",https://doi.org/10.1038/s41586-025-09262-x
Nature,2025-Jun-12,An instantaneous voice-synthesis neuroprosthesis.,"Brain-computer interfaces (BCIs) have the potential to restore communication for people who have lost the ability to speak owing to a neurological disease or injury. BCIs have been used to translate the neural correlates of attempted speech into text<sup>1-3</sup>. However, text communication fails to capture the nuances of human speech, such as prosody and immediately hearing one's own voice. Here we demonstrate a brain-to-voice neuroprosthesis that instantaneously synthesizes voice with closed-loop audio feedback by decoding neural activity from 256 microelectrodes implanted into the ventral precentral gyrus of a man with amyotrophic lateral sclerosis and severe dysarthria. We overcame the challenge of lacking ground-truth speech for training the neural decoder and were able to accurately synthesize his voice. Along with phonemic content, we were also able to decode paralinguistic features from intracortical activity, enabling the participant to modulate his BCI-synthesized voice in real time to change intonation and sing short melodies. These results demonstrate the feasibility of enabling people with paralysis to speak intelligibly and expressively through a BCI.",https://doi.org/10.1038/s41586-025-09127-3
Nature,2025-Jun-11,Remote activation of place codes by gaze in a highly visual animal.,"Vision enables many animals to perform spatial reasoning from remote locations<sup>1</sup>. By viewing distant landmarks, animals recall spatial memories and plan future trajectories. Although these spatial functions depend on hippocampal place cells<sup>2,3</sup>, the relationship between place cells and active visual behaviour is unknown. Here we studied a highly visual animal, the chickadee, in a behaviour that required alternating between remote visual search and spatial navigation. We leveraged the head-directed nature of avian vision to track gaze in freely moving animals. We discovered a profound link between place coding and gaze. Place cells activated not only when the chickadee was in a specific location, but also when it simply gazed at that location from a distance. Gaze coding was precisely timed by fast ballistic head movements called 'head saccades'<sup>4,5</sup>. On each saccadic cycle, the hippocampus switched between encoding a prediction of what the bird was about to see and a reaction to what it actually saw. The temporal structure of these responses was coordinated by subclasses of interneurons that fired at different phases of the saccade. We suggest that place and gaze coding are components of a unified process by which the hippocampus represents the location that is relevant to the animal in each moment. This process allows the hippocampus to implement both local and remote spatial functions.",https://doi.org/10.1038/s41586-025-09101-z
Nature,2025-Jun-11,Metabolic adaptations direct cell fate during tissue regeneration.,"Although cell-fate specification is generally attributed to transcriptional regulation, emerging data also indicate a role for molecules linked with intermediary metabolism. For example, α-ketoglutarate (αKG), which fuels energy production and biosynthetic pathways in the tricarboxylic acid (TCA) cycle, is also a co-factor for chromatin-modifying enzymes<sup>1-3</sup>. Nevertheless, whether TCA-cycle metabolites regulate cell fate during tissue homeostasis and regeneration remains unclear. Here we show that TCA-cycle enzymes are expressed in the intestine in a heterogeneous manner, with components of the αKG dehydrogenase complex<sup>4-6</sup> upregulated in the absorptive lineage and downregulated in the secretory lineage. Using genetically modified mouse models and organoids, we reveal that 2-oxoglutarate dehydrogenase (OGDH), the enzymatic subunit of the αKG dehydrogenase complex, has a dual, lineage-specific role. In the absorptive lineage, OGDH is upregulated by HNF4 transcription factors to maintain the bioenergetic and biosynthetic needs of enterocytes. In the secretory lineage, OGDH is downregulated through a process that, when modelled, increases the levels of αKG and stimulates the differentiation of secretory cells. Consistent with this, in mouse models of colitis with impaired differentiation and maturation of secretory cells, inhibition of OGDH or supplementation with αKG reversed these impairments and promoted tissue healing. Hence, OGDH dependency is lineage-specific, and its regulation helps to direct cell fate, offering insights for targeted therapies in regenerative medicine.",https://doi.org/10.1038/s41586-025-09097-6
Nature,2025-Jun-11,Brain implantation of soft bioelectronics via embryonic development.,"Developing bioelectronics capable of stably tracking brain-wide, single-cell, millisecond-resolved neural activity in the developing brain is critical for advancing neuroscience and understanding neurodevelopmental disorders. During development, the three-dimensional structure of the vertebrate brain arises from a two-dimensional neural plate<sup>1,2</sup>. These large morphological changes have previously posed a challenge for implantable bioelectronics to reliably track neural activity throughout brain development<sup>3-9</sup>. Here we introduce a tissue-level-soft, submicrometre-thick mesh microelectrode array that integrates into the embryonic neural plate by leveraging the tissue's natural two-dimensional-to-three-dimensional reconfiguration. As organogenesis progresses, the mesh deforms, stretches and distributes throughout the brain, seamlessly integrating with neural tissue. Immunostaining, gene expression analysis and behavioural testing confirm no adverse effects on brain development or function. This embedded electrode array enables long-term, stable mapping of how single-neuron activity and population dynamics emerge and evolve during brain development. In axolotl models, it not only records neural electrical activity during regeneration but also modulates the process through electrical stimulation.",https://doi.org/10.1038/s41586-025-09106-8
Nature,2025-Jun-11,Molecular hydrogen in the extremely metal- and dust-poor galaxy Leo P.,"The James Webb Space Telescope (JWST) has revealed unexpectedly rapid galaxy assembly in the early Universe, in tension with galaxy-formation models<sup>1-3</sup>. At the low abundances of heavy elements (metals) and dust typical in early galaxies, the formation of molecular hydrogen and its connection to star formation remain poorly understood. Some models predict that stars form in predominantly atomic gas at low metallicity<sup>4,5</sup>, in contrast to molecular gas at higher metallicities<sup>6</sup>. Despite repeated searches<sup>7</sup>, cold molecular gas has not yet been observed in any galaxy below 7% solar metallicity<sup>8</sup>. Here we report the detection of rotational emission from molecular hydrogen near the only O-type star in the 3% solar metallicity galaxy Leo P (refs. <sup>9,10</sup>) with JWST's Mid-Infrared Instrument/Medium Resolution Spectroscopy (MIRI-MRS) observing mode. These observations place a lower limit on Leo P's molecular gas content, and modelling of the photodissociation region illuminated by the O star suggests a compact (≤2.6 pc radius), approximately 10<sup>4</sup> M<sub>⊙</sub> cloud. We also report a stringent upper limit on carbon monoxide (CO) emission from a deep search with the Atacama Large Millimeter/submillimeter Array (ALMA). Our results highlight the power of MIRI-MRS to characterize even small ultraviolet-illuminated molecular clouds in the low-metallicity regime, in which the traditional observational tracer CO is uninformative. This discovery pushes the limiting metallicity at which molecular gas is present in detectable quantities more than a factor of two lower, providing crucial empirical guidance for models of the interstellar medium in early galaxies.",https://doi.org/10.1038/s41586-025-09115-7
Nature,2025-Jun-11,Targeting GRPR for sex hormone-dependent cancer after loss of E-cadherin.,"Sex inequalities in cancer are well documented, but the current limited understanding is hindering advances in precision medicine and therapies<sup>1</sup>. Consideration of ethnicity, age and sex is essential for the management of cancer patients because they underlie important differences in both incidence and response to treatment<sup>2,3</sup>. Age-related hormone production, which is a consistent divergence between the sexes, is underestimated in cancers that are not recognized as being hormone dependent<sup>4-6</sup>. Here, we show that premenopausal women have increased vulnerability to cancers, and we identify the cell-cell adhesion molecule E-cadherin as a crucial component in the oestrogen response in various cancers, including melanoma. In a mouse model of melanoma, we discovered an oestrogen-sensitizing pathway connecting E-cadherin, β-catenin, oestrogen receptor-α and GRPR that promotes melanoma aggressiveness in women. Inhibiting this pathway by targeting GRPR or oestrogen receptor-α reduces metastasis in mice, indicating its therapeutic potential. Our study introduces a concept linking hormone sensitivity and tumour phenotype in which hormones affect cell phenotype and aggressiveness. We have identified an integrated pro-tumour pathway in women and propose that targeting a G-protein-coupled receptor with drugs not commonly used for cancer treatment could be more effective in treating E-cadherin-dependent cancers in women. This study emphasizes the importance of sex-specific factors in cancer management and offers hope of improving outcomes in various cancers.",https://doi.org/10.1038/s41586-025-09111-x
