Journal,Publication Date,Title,Abstract,DOI
Nature,2025-Jun-11,Probing phonon transport dynamics across an interface by electron microscopy.,"Understanding thermal transport mechanisms across material interfaces is crucial for advancing semiconductor technologies, particularly in miniaturized devices operating under extreme power densities<sup>1,2</sup>. Although the interface phonon-mediated processes are theoretically established<sup>3-6</sup> as the dominant mechanism for interfacial thermal transport in semiconductors<sup>7</sup>, their nanoscale dynamics remain experimentally elusive owing to challenges in measuring the temperature and non-equilibrium phonon distributions across the buried interface<sup>8-11</sup>. Here we overcome these limitations by using in situ vibrational electron energy-loss spectroscopy (EELS) in an electron microscope to nanoscale profile temperature gradients across the AlN-SiC interface during thermal transport and map its non-equilibrium phonon occupations at sub-nanometre resolution. We observe a sharp temperature drop within about 2 nm across the interface, enabling direct extraction of relative interfacial thermal resistance (ITR). During thermal transport, the mismatch of phonon modes' thermal conductivity at the interface causes substantial non-equilibrium phonons nearby, making the populations of interface modes different under forward and reverse heat flow and also leading to marked changes in the modal temperature of AlN optical phonons within about 3 nm of the interface. These results reveal the phonon transport dynamics at the (sub-)nanoscale and establish the inelastic phonon scattering mechanism involved by interface modes, offering valuable insights into the engineering of thermal interfaces.",https://doi.org/10.1038/s41586-025-09108-6
Nature,2025-Jun-11,Dynamic assemblies and coordinated reactions of non-homologous end joining.,"Non-homologous end joining (NHEJ) is the main repair pathway of double-strand DNA breaks in higher eukaryotes<sup>1,2</sup>. Here we report reconstitution of the final steps of NHEJ and structures of DNA polymerase μ and ligase IV (LIG4) engaged in gap filling and end joining. These reactions take place in a flexible ω-shaped framework composed of XRCC4 and XLF. Two broken DNA ends, each encircled by Ku70-Ku80 internally, are docked onto the ω frame, mediated by LIG4. DNA polymerase and ligase attached to each ω arm repair only one broken strand of a defined polarity; the final steps of NHEJ requires coordination and toggling of a pair of such enzymes. The facilitators XLF and PAXX additively stimulate NHEJ reactions. As DNA-end sensor and protector, LIG4 replaces DNA-PKcs for end joining and bridges the two DNA ends for polymerase to fill remaining gaps. These assemblies present new targets for NHEJ inhibition to enhance efficacy of radiotherapy and accuracy of gene editing.",https://doi.org/10.1038/s41586-025-09078-9
Nature,2025-Jun-11,Weakly space-confined all-inorganic perovskites for light-emitting diodes.,"Metal halide perovskites are promising materials for light-emitting diodes (LEDs)<sup>1-4</sup>. Spatially confining charge carriers using nanocrystal/quantum dots<sup>5-9</sup>, low-dimensional perovskites<sup>10-13</sup> and ultrathin perovskite layers<sup>14</sup> have all been used to improve the external quantum efficiency of perovskite LEDs (PeLEDs). However, most strongly space-confined perovskites suffer from severe Auger recombination, ion migration and thermal instability, resulting in limited brightness and operational lifetime<sup>6,7,10-12,14-17</sup>. Here, we report an alternative strategy based on weakly space-confined, large-grained crystals of all-inorganic perovskite. Sacrificial additives, namely, hypophosphorous acid and ammonium chloride, were used to induce nucleation and crystallization of caesium lead bromide, resulting in monocrystal grains with minimized trap density and a high photoluminescence quantum yield. Benefiting from the high carrier mobility and suppressed Auger recombination, we obtained efficient PeLEDs with an external quantum efficiency reaching 22.0%, which remained above 20% at a high current density near 1,000 mA cm<sup>-2</sup> and a brightness of over 1,167,000 cd m<sup>-2</sup>. Furthermore, benefiting from the suppressed ion migration and better thermal stability, the extrapolated half-lifetime of the weakly space-confined PeLEDs increased to 185,600 h under an initial luminance of 100 cd m<sup>-2</sup> at room temperature. Our work is a new approach for designing efficient, bright and stable PeLEDs for real applications.",https://doi.org/10.1038/s41586-025-09137-1
Nature,2025-Jun-11,Rapid emergence of a maths gender gap in first grade.,"Preventing gender disparities in mathematics is a worldwide preoccupation<sup>1,2</sup>. In infancy and early childhood, boys and girls exhibit similar core knowledge of number and space<sup>3-8</sup>. Gender disparities in maths are, therefore, thought to primarily reflect an internalization of the sociocultural stereotype that 'girls are bad at maths'. However, where, when and how widely this stereotype becomes entrenched remains uncertain. Here, we report the results of a 4-year longitudinal assessment of language and mathematical performance of all French first and second graders (2,653,082 children). Boys and girls exhibited very similar maths scores upon school entry, but a gender gap in favour of boys became highly significant after 4 months of schooling and reached an effect size of about 0.20 after 1 year. These findings were repeated each year and varied only slightly across family, class or school type and socio-economic level. Although schooling correlated with age, exploiting the near-orthogonal variations indicated that the gender gap increased with schooling rather than with age. These findings point to the first year of school as the time and place where a maths gender gap emerges in favour of boys, thus helping focus the search for solutions and interventions.",https://doi.org/10.1038/s41586-025-09126-4
Nature,2025-Jun-11,Glycosaminoglycan-driven lipoprotein uptake protects tumours from ferroptosis.,"Lipids are essential components of cancer cells due to their structural and signalling roles<sup>1</sup>. To meet metabolic demands, many cancers take up extracellular lipids<sup>2-5</sup>; however, how these lipids contribute to cancer growth and progression remains poorly understood. Here, using functional genetic screens, we identify uptake of lipoproteins-the primary mechanism for lipid transport in circulation-as a key determinant of ferroptosis sensitivity in cancer. Lipoprotein supplementation robustly inhibits ferroptosis across diverse cancer types, primarily through the delivery of α-tocopherol (α-toc), the most abundant form of vitamin E in human lipoproteins. Mechanistically, cancer cells take up lipoproteins through a pathway dependent on sulfated glycosaminoglycans (GAGs) linked to cell-surface proteoglycans. Disrupting GAG biosynthesis or acutely degrading surface GAGs reduces lipoprotein uptake, sensitizes cancer cells to ferroptosis and impairs tumour growth in mice. Notably, human clear cell renal cell carcinomas-a lipid-rich malignancy-exhibit elevated levels of chondroitin sulfate and increased lipoprotein-derived α-toc compared with normal kidney tissue. Together, our study establishes lipoprotein uptake as a critical anti-ferroptotic mechanism in cancer and implicates GAG biosynthesis as a therapeutic target.",https://doi.org/10.1038/s41586-025-09162-0
Nature,2025-Jun-11,RIFINs displayed on malaria-infected erythrocytes bind KIR2DL1 and KIR2DS1.,"Natural killer (NK) cells use inhibitory and activating immune receptors to differentiate between human cells and pathogens. Signalling by these receptors determines whether an NK cell becomes activated and destroys a target cell. In some cases, such as killer immunoglobulin-like receptors, immune receptors are found in pairs, with inhibitory and activating receptors containing nearly identical extracellular ligand-binding domains coupled to different intracellular signalling domains<sup>1</sup>. Previous studies showed that repetitive interspersed family (RIFIN) proteins, displayed on the surfaces of Plasmodium falciparum-infected erythrocytes, can bind to inhibitory immune receptors and dampen NK cell activation<sup>2,3</sup>, reducing parasite killing. However, no pathogen-derived ligand has been identified for any human activating receptor. Here we identified a clade of RIFINs that bind to inhibitory immune receptor KIR2DL1 more strongly than KIR2DL1 binds to the human ligand (MHC class I). This interaction mediates inhibitory signalling and suppresses the activation of KIR2DL1-expressing NK cells. We show that KIR2DL1-binding RIFINs are abundant in field-isolated strains from both Africa and Asia and reveal how the two RIFINs bind to KIR2DL1. The RIFIN binding surface of KIR2DL1 is conserved in the cognate activating immune receptor KIR2DS1. We find that KIR2DL1-binding RIFINs can also bind to KIR2DS1, resulting in the activation of KIR2DS1-expressing NK cells. This study demonstrates that activating killer immunoglobulin-like receptors can recruit NK cells to target a pathogen and reveals a potential role for activating immune receptors in controlling malaria infection.",https://doi.org/10.1038/s41586-025-09091-y
Nature,2025-Jun-11,Discovery of FoTO1 and Taxol genes enables biosynthesis of baccatin III.,"Plants make complex and potent therapeutic molecules<sup>1,2</sup>, but sourcing these molecules from natural producers or through chemical synthesis is difficult, which limits their use in the clinic. A prominent example is the anti-cancer therapeutic paclitaxel (sold under the brand name Taxol), which is derived from yew trees (Taxus species)<sup>3</sup>. Identifying the full paclitaxel biosynthetic pathway would enable heterologous production of the drug, but this has yet to be achieved despite half a century of research<sup>4</sup>. Within Taxus' large, enzyme-rich genome<sup>5</sup>, we suspected that the paclitaxel pathway would be difficult to resolve using conventional RNA-sequencing and co-expression analyses. Here, to improve the resolution of transcriptional analysis for pathway identification, we developed a strategy we term multiplexed perturbation × single nuclei (mpXsn) to transcriptionally profile cell states spanning tissues, cell types, developmental stages and elicitation conditions. Our data show that paclitaxel biosynthetic genes segregate into distinct expression modules that suggest consecutive subpathways. These modules resolved seven new genes, allowing a de novo 17-gene biosynthesis and isolation of baccatin III, the industrial precursor to Taxol, in Nicotiana benthamiana leaves, at levels comparable with the natural abundance in Taxus needles. Notably, we found that a nuclear transport factor 2 (NTF2)-like protein, FoTO1, is crucial for promoting the formation of the desired product during the first oxidation, resolving a long-standing bottleneck in paclitaxel pathway reconstitution. Together with a new β-phenylalanine-CoA ligase, the eight genes discovered here enable the de novo biosynthesis of 3'-N-debenzoyl-2'-deoxypaclitaxel. More broadly, we establish a generalizable approach to efficiently scale the power of co-expression analysis to match the complexity of large, uncharacterized genomes, facilitating the discovery of high-value gene sets.",https://doi.org/10.1038/s41586-025-09090-z
Nature,2025-Jun-11,Attosecond inner-shell lasing at ångström wavelengths.,"Since the invention of the laser, nonlinear effects such as filamentation<sup>1</sup>, Rabi cycling<sup>2,3</sup> and collective emission<sup>4</sup> have been explored in the optical regime, leading to a wide range of scientific and industrial applications<sup>5-8</sup>. X-ray free-electron lasers (XFELs) have extended many optical techniques to X-rays for their advantages of ångström-scale spatial resolution and elemental specificity<sup>9</sup>. An example is XFEL-driven inner-shell Kα<sub>1</sub> (2p<sub>3/2</sub> → 1s<sub>1/2</sub>) X-ray lasing in elements ranging from neon to copper, which has been used for nonlinear spectroscopy and development of new X-ray laser sources<sup>10-16</sup>. Here we show that strong lasing effects similar to those in the optical regime can occur at 1.5-2.1 Å wavelengths during high-intensity (>10<sup>19</sup> W cm<sup>-2</sup>) XFEL-driven Kα<sub>1</sub> lasing of copper and manganese. Depending on the temporal XFEL pump pulse substructure, the resulting X-ray pulses (about 10<sup>6</sup>-10<sup>8</sup> photons) can exhibit strong spatial inhomogeneities and spectral splitting, inhomogeneities and broadening. Three-dimensional Maxwell-Bloch calculations<sup>17</sup> show that the observed spatial inhomogeneities result from X-ray filamentation and that the broad spectral features are driven by sub-femtosecond Rabi cycling. Our simulations indicate that these X-ray pulses can have pulse lengths of less than 100 attoseconds and coherence properties that provide opportunities for quantum X-ray optics applications.",https://doi.org/10.1038/s41586-025-09105-9
Nature,2025-Jun-11,Abyssal seafloor as a key driver of ocean trace-metal biogeochemical cycles.,"Trace elements and isotopes (TEIs) are important to marine life and are essential tools for studying ocean processes<sup>1</sup>. Two different frameworks have arisen regarding marine TEI cycling: reversible scavenging favours water-column control on TEI distributions<sup>2-5</sup>, and seafloor boundary exchange emphasizes sedimentary imprints on water-column biogeochemistry<sup>6,7</sup>. These two views lead to disparate interpretations of TEI behaviours<sup>8-10</sup>. Here we use rare earth elements and neodymium isotopes as exemplar tracers of particle scavenging<sup>11</sup> and boundary exchange<sup>6,7,12</sup>. We integrate these data with models of particle cycling and sediment diagenesis to propose a general framework for marine TEI cycling. We show that, for elements with greater affinity for manganese oxide than biogenic particles, scavenging is a net sink throughout the water column, contrary to a common assumption for reversible scavenging<sup>3,13</sup>. In this case, a benthic flux supports increasing elemental concentrations with water depth. This sedimentary source consists of two components: one recycled from elements scavenged by water-column particles, and another newly introduced to the water column through marine silicate weathering inside sediment<sup>8,14,15</sup>. Abyssal oxic diagenesis drives this benthic source, and exerts a strong influence on water-column biogeochemistry through seafloor geometry and bottom-intensified turbulent mixing<sup>16,17</sup>. Our findings affirm the role of authigenic minerals, often overshadowed by biogenic particles, in water-column cycling<sup>18</sup>, and suggest that the abyssal seafloor, often regarded as inactive, is a focus of biogeochemical transformation<sup>19,20</sup>.",https://doi.org/10.1038/s41586-025-09038-3
Nature,2025-Jun-11,Developmental trajectory and evolutionary origin of thymic mimetic cells.,"The generation of self-tolerant repertoires of T cells depends on the expression of peripheral self antigens in the thymic epithelium<sup>1</sup> and the presence of small populations of cells that mimic the diverse phenotypes of peripheral tissues<sup>2-7</sup>. Whereas the molecular underpinnings of self-antigen expression have been extensively studied<sup>8</sup>, the developmental origins and differentiation pathways of thymic mimetic cells remain to be identified. Moreover, the histological identification of myoid and other peripheral cell types as components of the thymic microenvironment of many vertebrate species<sup>9</sup> raises questions regarding the evolutionary origin of this unique tolerance mechanism. Here we show that during mouse development, mimetic cells appear in the microenvironment in two successive waves. Cells that exhibit transcriptional signatures characteristic of muscle, ionocyte, goblet and ciliated cells emerge before birth, whereas others, such as those that mimic enterohepatic cells and skin keratinocytes, appear postnatally. These two groups also respond differently to modulations of thymic epithelial cell progenitor pools caused by deletions of Foxn1 and Ascl1, expression of a hypomorphic variant of the transcription factor FOXN1, and overexpression of the signalling molecules BMP4 and FGF7. Differences in mimetic cell populations were also observed in thymic microenvironments reconstructed by replacement of mouse Foxn1 with evolutionarily ancient Foxn1/4 gene family members, including the Foxn4 gene of the cephalochordate amphioxus and the Foxn4 and Foxn1 genes of a cartilaginous fish. Whereas some cell types, such as ciliated cells, develop in the thymus in the absence of FOXN1, mimetic cells that appear postnatally, such as enterohepatic cells, require the activity of the vertebrate-specific transcription factor FOXN1. The thymus of cartilaginous fishes and the thymoid of lampreys, a representative of jawless vertebrates, which exhibit an alternative adaptive immune system<sup>10</sup>, also harbour cells that express genes encoding peripheral tissue components such as the liver-specific protein transthyretin. Our findings suggest an evolutionary model of successive changes of thymic epithelial genetic networks enabling the coordinated contribution of peripheral antigen expression and mimetic cell formation to achieve central tolerance for vertebrate-specific innovations of tissues such as the liver<sup>11,12</sup>.",https://doi.org/10.1038/s41586-025-09148-y
Nature,2025-Jun-11,Traceable random numbers from a non-local quantum advantage.,"The unpredictability of random numbers is fundamental to both digital security<sup>1,2</sup> and applications that fairly distribute resources<sup>3,4</sup>. However, existing random number generators have limitations-the generation processes cannot be fully traced, audited and certified to be unpredictable. The algorithmic steps used in pseudorandom number generators<sup>5</sup> are auditable, but they cannot guarantee that their outputs were a priori unpredictable given knowledge of the initial seed. Device-independent quantum random number generators<sup>6-9</sup> can ensure that the source of randomness was unknown beforehand, but the steps used to extract the randomness are vulnerable to tampering. Here we demonstrate a fully traceable random number generation protocol based on device-independent techniques. Our protocol extracts randomness from unpredictable non-local quantum correlations, and uses distributed intertwined hash chains to cryptographically trace and verify the extraction process. This protocol forms the basis for a public traceable and certifiable quantum randomness beacon that we have launched<sup>10</sup>. Over the first 40 days of operation, we completed the protocol 7,434 out of 7,454 attempts-a success rate of 99.7%. Each time the protocol succeeded, the beacon emitted a pulse of 512 bits of traceable randomness. The bits are certified to be uniform with error multiplied by actual success probability bounded by 2<sup>-64</sup>. The generation of certifiable and traceable randomness represents a public service that operates with an entanglement-derived advantage over comparable classical approaches.",https://doi.org/10.1038/s41586-025-09054-3
