Journal,Publication Date,Title,Abstract,DOI
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Shielding Pt/γ-Mo<sub>2</sub>N by inert nano-overlays enables stable H<sub>2</sub> production.,"The use of reactive supports to disperse metal species is crucial for constructing highly efficient interfacial catalysts, by tuning the competitive reactant adsorption-activation pattern in supported metal catalysts into a non-competitive mechanism<sup>1-3</sup>. However, these reactive supports are prone to deterioration during catalysis, limiting the lifespan of the catalyst and their potential practical applications<sup>4</sup>. New strategies are needed to simultaneously protect reactive supports and surface metal species without compromising the inherent catalytic performance. Here we report a new strategy to augment the structural stability of highly active interfacial catalysts by using inert nano-overlays to partially shield and partition the surface of the reactive support. Specifically, we demonstrate that atomically dispersed inert oxide nano-overlays on a highly active Pt/γ-Mo<sub>2</sub>N catalyst can block the redundant surface sites of γ-Mo<sub>2</sub>N responsible for surface oxidation of this reactive support and the resulting deactivation. This strategy yields an efficient and highly durable catalyst for hydrogen production by methanol-reforming reaction with a mere 0.26 wt% Pt loading, exhibiting a record-high turnover number, to our knowledge, of 15,300,000 and a notable apparent turnover frequency of <math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mn>24,500</mn> <mspace></mspace> <msub><mrow><mtext>mol</mtext></mrow> <mrow> <msub><mrow><mi>H</mi></mrow> <mrow><mn>2</mn></mrow> </msub> </mrow> </msub> <mspace></mspace> <msubsup><mrow><mtext>mol</mtext></mrow> <mrow><mi>metal</mi></mrow> <mrow><mo>-</mo> <mn>1</mn></mrow> </msubsup> <mspace></mspace> <msup><mrow><mtext>h</mtext></mrow> <mrow><mo>-</mo> <mn>1</mn></mrow> </msup> </mrow> </math> . This innovative approach showcases the prospects of reducing noble metal consumption and boosting longevity, which could be applied to design effective and stable heterogeneous catalysts.",https://doi.org/10.1038/s41586-024-08483-w
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Global biodiversity loss from outsourced deforestation.,"Globalization increasingly allows countries to externalize the environmental costs of land use, including biodiversity loss<sup>1</sup>. So far, we have a very incomplete understanding of how countries cause biodiversity loss outside their own borders through their demand for agricultural and forestry products grown in other countries<sup>2</sup>. Here we quantify the global range losses to forest vertebrates from 2001 to 2015 caused by deforestation attributable to 24 developed countries by means of their consumption of products obtained through global supply chains. We show that these driver countries are responsible for much greater cumulative range loss to species outside their own borders than within them. These international impacts were concentrated geographically, allowing us to map global hotspots of outsourced losses of biodiversity. Countries had the greatest external impacts on species occurring in nearby regions. However, in a few cases, developed countries also inflicted disproportionate harm on vertebrates in distant countries.",https://doi.org/10.1038/s41586-024-08569-5
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Direct experimental constraints on the spatial extent of a neutrino wavepacket.,"Despite their high relative abundance in our Universe, neutrinos are the least understood fundamental particles of nature. In fact, the quantum properties of neutrinos emitted in experimentally relevant sources are theoretically contested<sup>1-4</sup> and the spatial extent of the neutrino wavepacket is only loosely constrained by reactor neutrino oscillation data with a spread of 13 orders of magnitude<sup>5,6</sup>. Here we present a method to directly access this quantity by precisely measuring the energy width of the recoil daughter nucleus emitted in the radioactive decay of beryllium-7. The final state in the decay process contains a recoiling lithium-7 nucleus, which is entangled with an electron neutrino at creation. The lithium-7 energy spectrum is measured to high precision by directly embedding beryllium-7 radioisotopes into a high-resolution superconducting tunnel junction that is operated as a cryogenic sensor. Under this approach, we set a lower limit on the Heisenberg spatial uncertainty of the recoil daughter of 6.2 pm, which implies that the final-state system is localized at a scale more than a thousand times larger than the nucleus itself. From this measurement, the first, to our knowledge, direct lower limit on the spatial extent of a neutrino wavepacket is extracted. These results may have implications in several areas including the theoretical understanding of neutrino properties, the nature of localization in weak nuclear decays and the interpretation of neutrino physics data.",https://doi.org/10.1038/s41586-024-08479-6
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Manipulation of the altermagnetic order in CrSb via crystal symmetry.,"Crystal symmetry guides the development of condensed matter. The unique crystal symmetry connecting magnetic sublattices not only distinguishes altermagnetism<sup>1-6</sup> from ferromagnetism and conventional antiferromagnetism but also enables it to combine the advantages of ferromagnetism and antiferromagnetism<sup>4,5</sup>. Altermagnetic order is essentially a magnetic crystal order<sup>7</sup>, determined by the magnetic-order (Néel) vector and crystal symmetry. Previous experimental studies have concentrated on manipulating the altermagnetic symmetry by tuning the Néel vector orientations<sup>8-12</sup>. However, manipulation of the crystal symmetry, which holds great promise for manipulating the altermagnetic order, remains challenging. Here we realize the manipulation of altermagnetic order in chromium antimonide (CrSb) films via crystal symmetry. The locking between the Dzyaloshinskii-Moriya vector and the magnetic space symmetry helps to reconstruct the altermagnetic order, from a collinear Néel vector to a canted one. It generates a room-temperature spontaneous anomalous Hall effect in an altermagnet. The relative direction between the current-induced spin polarization and the Dzyaloshinskii-Moriya vector determines the switching modes of altermagnetic order, that is, parallel for the field-assisted mode in CrSb <math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo>(</mo> <mrow><mn>1</mn> <mover><mn>1</mn> <mo>¯</mo></mover> <mn>00</mn></mrow> <mo>)</mo></mrow> </math> /Pt and non-parallel for the field-free mode in W/CrSb <math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo>(</mo> <mrow><mn>11</mn> <mover><mn>2</mn> <mo>¯</mo></mover> <mn>0</mn></mrow> <mo>)</mo></mrow> </math> . The Dzyaloshinskii-Moriya vector induces an asymmetric energy barrier in the field-assisted mode and generates an asymmetric driving force in the field-free mode. In particular, the latter is guaranteed by the emerging Dzyaloshinskii-Moriya torque in altermagnets. Reconstructing crystal symmetry adds a new twist to the manipulation of altermagnetic order. It not only underpins the magnetic-memory and nano-oscillator technology<sup>4,5</sup> but also inspires crossover studies between altermagnetism and other research topics.",https://doi.org/10.1038/s41586-024-08436-3
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Stronger and coarser-grained biodegradable zinc alloys.,"Zinc is emerging as a key material for next-generation biodegradable implants<sup>1-5</sup>. However, its inherent softness limits its use in load-bearing orthopaedic implants. Although reducing the grain size of zinc can make it stronger, it also destabilizes its mechanical properties and thus makes it less durable at body temperature<sup>6</sup>. Here we show that extruded Zn alloys of dilute compositions can achieve ultrahigh strength and excellent durability when their micron-scale grain size is increased while maintaining a basal texture. In this inverse Hall-Petch effect, the dominant deformation mode changes from inter-granular grain boundary sliding and dynamic recrystallization at the original grain size to intra-granular pyramidal slip and unusual twinning at the increased grain size. The role of the anomalous twins, termed 'accommodation twins' in this work, is to accommodate the altered grain shape in the plane lying perpendicular to the external loading direction, in contrast to the well-known 'mechanical twins' whose role is to deliver plasticity along the external loading direction<sup>7,8</sup>. The strength level achieved in these dilute zinc alloys is nearly double those of biodegradable implants made of magnesium alloys-making them the strongest and most stable biodegradable alloys available, to our knowledge, for fabricating bone fixation implants.",https://doi.org/10.1038/s41586-024-08415-8
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Aqueous-based recycling of perovskite photovoltaics.,"Cumulative silicon photovoltaic (PV) waste highlights the importance of considering waste recycling before the commercialization of emerging PV technologies<sup>1,2</sup>. Perovskite PVs are a promising next-generation technology<sup>3</sup>, in which recycling their end-of-life waste can reduce the toxic waste and retain resources<sup>4,5</sup>. Here we report a low-cost, green-solvent-based holistic recycling strategy to restore all valuable components from perovskite PV waste. We develop an efficient aqueous-based perovskite recycling approach that can also rejuvenate degraded perovskites. We further extend the scope of recycling to charge-transport layers, substrates, cover glasses and metal electrodes. After repeated degradation-recycling processes, the recycled devices show similar efficiency and stability compared with the fresh devices. Our holistic recycling strategy reduces by 96.6% resource depletion and by 68.8% human toxicity (cancer effects) impacts associated with perovskite PVs compared with the landfill treatment. With recycling, the levelized cost of electricity also decreases for both utility-scale and residential systems. This study highlights unique opportunities of perovskite PVs for holistic recycling and paves the way for a sustainable perovskite solar economy.",https://doi.org/10.1038/s41586-024-08408-7
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Measuring racial educational disparities over time amongst top achievers.,"Educational disparities remain a key contributor to increasing social and wealth inequalities. To address this, researchers and policymakers have focused on average differences between racial groups or differences among students who are falling behind<sup>1</sup>. This focus potentially leads to educational triage, diverting resources away from high-achieving students, including those from racial minorities<sup>2,3</sup>. Here we focus on the 'racial excellence gap'-the difference in the likelihood that students from racial minorities (Black and Hispanic) reach the highest levels of academic achievement compared with their non-minority (white and Asian) peers. There is a shortage of evidence that systematically measures the magnitude of the excellence gap and how it evolves<sup>4,5</sup>. Using longitudinal, statewide, administrative data, we document eight facts regarding the excellence gap from third grade (typically ages 8-9) to high school (typically ages 14-18), link the stability of excellence gaps and student backgrounds, and assess the efficacy of public policies. We show that excellence gaps in maths and reading are evident by the third grade and grow slightly over time, especially for female students. About one third of the gap is explained by a student's socioeconomic status, and about one tenth is explained by the school environment. Top-achieving racial minority students are also less likely to persist in excellence as they progress through school. Moreover, state accountability policies that direct additional resources to reduce non-race-based inequality<sup>6</sup> had minimal effects on the racial excellence gaps. Documenting these patterns is an important step towards eliminating excellence gaps and removing the 'racial glass ceiling'.",https://doi.org/10.1038/s41586-024-08536-0
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",A crucial role for the cortical amygdala in shaping social encounters.,"Aggression is an evolutionarily conserved behaviour that controls social hierarchies and protects valuable resources. In mice, aggressive behaviour can be broken down into an appetitive phase, which involves approach and investigation, and a consummatory phase, which involves biting, kicking and wrestling<sup>1</sup>. Here, by performing an unsupervised weighted correlation network analysis on whole-brain FOS expression in mice, we identify a cluster of brain regions, including hypothalamic and amygdalar subregions and olfactory cortical regions, that are highly co-activated in male but not in female aggressors. The posterolateral cortical amygdala (COApl)-an extended olfactory structure-was found to be a hub region, on the basis of the number and strength of correlations with other regions in the cluster. Our data also show that oestrogen receptor 1 (Esr1)-expressing cells in the COApl (COApl<sup>Esr1</sup>) exhibit increased activity during attack behaviour and during bouts of investigation that precede an attack, in male mice only. Chemogenetic or optogenetic inhibition of COApl<sup>Esr1</sup> cells in male aggressors reduces aggression and increases pro-social investigation without affecting social reward and reinforcement behaviour. We further show that COApl<sup>Esr1</sup> projections to the ventromedial hypothalamus and central amygdala are necessary for these behaviours. Collectively, these data suggest that, in aggressive males, COApl<sup>Esr1</sup> cells respond specifically to social stimuli, thereby enhancing their salience and promoting attack behaviour.",https://doi.org/10.1038/s41586-024-08540-4
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Converging mechanism of UM171 and KBTBD4 neomorphic cancer mutations.,"Cancer mutations can create neomorphic protein-protein interactions to drive aberrant function<sup>1,2</sup>. As a substrate receptor of the CULLIN3-RING E3 ubiquitin ligase complex, KBTBD4 is recurrently mutated in medulloblastoma<sup>3</sup>, the most common embryonal brain tumour in children<sup>4</sup>. These mutations impart gain-of-function to KBTBD4 to induce aberrant degradation of the transcriptional corepressor CoREST<sup>5</sup>. However, their mechanism remains unresolved. Here we establish that KBTBD4 mutations promote CoREST degradation through engaging HDAC1/2 as the direct target of the mutant substrate receptor. Using deep mutational scanning, we chart the mutational landscape of the KBTBD4 cancer hotspot, revealing distinct preferences by which insertions and substitutions can promote gain-of-function and the critical residues involved in the hotspot interaction. Cryo-electron microscopy analysis of two distinct KBTBD4 cancer mutants bound to LSD1-HDAC1-CoREST reveals that a KBTBD4 homodimer asymmetrically engages HDAC1 with two KELCH-repeat β-propeller domains. The interface between HDAC1 and one of the KBTBD4 β-propellers is stabilized by the medulloblastoma mutations, which insert a bulky side chain into the HDAC1 active site pocket. Our structural and mutational analyses inform how this hotspot E3-neosubstrate interface can be chemically modulated. First, we unveil a converging shape-complementarity-based mechanism between gain-of-function E3 mutations and a molecular glue degrader, UM171. Second, we demonstrate that HDAC1/2 inhibitors can block the mutant KBTBD4-HDAC1 interface and proliferation of KBTBD4-mutant medulloblastoma cells. Altogether, our work reveals the structural and mechanistic basis of cancer mutation-driven neomorphic protein-protein interactions.",https://doi.org/10.1038/s41586-024-08533-3
Nature,"{'Year': '2025', 'Month': 'Feb', 'Day': '12'}",Macrophages protect against sensory axon loss in peripheral neuropathy.,"Peripheral neuropathy is a common complication of type 2 diabetes, which is strongly associated with obesity<sup>1</sup>, causing sensory loss and, in some patients, neuropathic pain<sup>2,3</sup>. Although the onset and progression of diabetic peripheral neuropathy is linked with dyslipidaemia and hyperglycaemia<sup>4</sup>, the contribution of inflammation to peripheral neuropathy pathogenesis has not been investigated. Here we used a high-fat, high-fructose diet (HFHFD), which induces obesity and prediabetic metabolic changes, to study the onset of peripheral neuropathy. Mice fed the HFHFD developed persistent heat hypoalgesia after 3 months, but a reduction in epidermal skin nerve fibre density manifested only at 6 months. Using single-cell sequencing, we found that CCR2<sup>+</sup> macrophages infiltrate the sciatic nerves of HFHFD-fed mice well before axonal degeneration is detectable. These infiltrating macrophages share gene expression similarities with nerve-crush-induced macrophages<sup>5</sup> and express neurodegeneration-associated microglial marker genes<sup>6</sup>, although there is no axon loss or demyelination. Inhibiting the macrophage recruitment by genetically or pharmacologically blocking CCR2 signalling resulted in more severe heat hypoalgesia and accelerated skin denervation, as did deletion of Lgals3, a gene expressed in recruited macrophages. Recruitment of macrophages into the peripheral nerves of obese prediabetic mice is, therefore, neuroprotective, delaying terminal sensory axon degeneration by means of galectin 3. Potentiating and sustaining early neuroprotective immune responses in patients could slow or prevent peripheral neuropathy.",https://doi.org/10.1038/s41586-024-08535-1
