Journal,Publication Date,Title,Abstract,DOI
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '11'}",mGem: A quarter century with the Pirofski-Casadevall damage response framework-a dynamic construct for understanding microbial pathogenesis.,"A quarter of a century ago, Liise-anne Pirofski and Arturo Casadevall shared their concepts of microbial pathogenesis through the lens of a damage-response framework (DRF), which characterizes disease by assessing the dynamic interactions between the host and pathogen as reflected by damage as the readout. This framework has evolved to be a powerful tool for understanding the biology of complex infectious diseases, analyzing emerging and reemerging microbes, and developing therapeutic approaches to combat infections. The DRF is also frequently used to explain research at scientific meetings and to teach microbial pathogenesis to diverse learners. This mGem reviews how the DRF came to be and provides an overview of how it is used. Without a doubt, the scientific community will continue to leverage the DRF to advance research and innovate therapeutic approaches, which is especially important as new and reemerging infectious diseases threaten global health.",https://doi.org/10.1128/mbio.02945-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '11'}",Borrelial phosphomannose isomerase as a cell surface localized protein that retains enzymatic activity and promotes host-pathogen interaction.,"All organisms produce an intracellular Zn<sup>2+</sup>-dependent enzyme, phosphomannose isomerase (PMI) or mannose-6 phosphate isomerase, that catalyzes the reversible conversion of mannose-6-phosphate and fructose-6-phosphate during sugar metabolism and polysaccharide biosynthesis. Unexpectedly, we discovered an additional PMI function in <i>Borrelia burgdorferi</i>, the pathogen of Lyme disease, where the enzyme is localized on the cell surface and binds to collagen IV-a host extracellular matrix component predominantly found in the skin. The AlphaFold 3-based structural model of <i>B. burgdorferi</i> PMI (BbPMI) retains the active site with tetrahedrally-coordinated Zn<sup>2+</sup> seen in other PMIs of known structure, residing in an elongated crevice. Ligand docking shows that the crevice can accommodate the tip trisaccharide moiety of a glycosylated asparagine residue on the collagen IV 7S domain. Low doses of a well-known PMI benzoisothiazolone inhibitor impair the growth of diverse strains of <i>B. burgdorferi</i> in culture, but not other tested Gram-negative or Gram-positive pathogens. <i>Borrelia</i> cells are even more susceptible to several other structurally related benzoisothiazolone analogs. The passive transfer of anti-BbPMI antibodies in ticks can impact spirochete transmission to mice, while the treatment of collagen IV-containing murine skin with PMI inhibitors impairs spirochete infectivity. Taken together, these results highlight a newly discovered role for BbPMI in mediating host-pathogen interactions during the spirochete infectivity process. In turn, this discovery offers an opportunity for the development of a novel therapeutic strategy to combat Lyme disease by preventing the BbPMI interaction with its host receptor, collagen IV.",https://doi.org/10.1128/mbio.03609-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '07'}",Phage reprogramming of <i>Pseudomonas aeruginosa</i> amino acid metabolism drives efficient phage replication.,"Phages have been shown to use diverse strategies to commandeer bacterial host cell metabolism during infection. However, for many of the physiological changes in bacteria during infection, it is often unclear if they are part of a bacterial response to infection or if they are actively driven by the phage itself. Here, we identify two phage proteins that promote efficient phage replication by reprogramming host amino acid metabolism. These proteins, Eht1 and Eht2, are expressed early in the infection cycle and increase the levels of key amino acids and the arginine-derived polyamine putrescine. This provides a fitness advantage as these metabolites are important for phage replication and are often depleted during infection. We provide evidence that Eht1 and Eht2 alter the expression of bacterial host metabolic genes, and their activities may impinge on metabolism-related signaling processes. This work provides new insight into how phages ensure access to essential host resources during infection and the competitive advantage this provides.IMPORTANCEBacterial viruses, known as phages, are abundant in all environments that are inhabited by bacteria. During the infection process, phages exploit bacterial resources, resulting in notable changes to bacterial metabolism. However, precise mechanisms underlying these changes, and if they are driven by the phage or are a generalized bacterial response to infection, remain poorly understood. We characterized two proteins in <i>Pseudomonas aeruginosa</i> phage JBD44 whose activities alter bacterial host metabolism to optimize phage replication. Our work provides insight into how phages control bacterial processes to ensure access to essential host resources during infection.",https://doi.org/10.1128/mbio.02466-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '07'}",Inhibition of TIGIT on NK cells improves their cytotoxicity and HIV reservoir eradication potential.,"The latent human immunodeficiency virus (HIV) reservoir presents the biggest obstacle to curing HIV chronic infection. Consequently, finding novel strategies to control the HIV reservoir is critical. Natural killer (NK) cells are essential for antiviral immunity. However, the influence of NK cell subsets and their associated inhibitory or activating receptors on their cytotoxicity toward the HIV reservoir has not been fully studied. We investigated the relationship between the percentage of NK cells or NK cell subsets and the HIV reservoir. Our results indicated that the percentage of CD56<sup>-</sup>CD16<sup>+</sup> NK cells was positively associated with HIV reservoir size (i.e., HIV DNA, HIV msRNA, or HIV usRNA). Additionally, we observed that the percentage of IFN-γ<sup>+</sup> NK cells was inversely related to the HIV reservoir. Furthermore, the expression of TIGIT on NK cells, particularly CD56<sup>-</sup>CD16<sup>+</sup> and CD56<sup>dim</sup> NK cell subsets, positively correlated with the HIV reservoir. Notably, individuals with higher percentage of TIGIT<sup>+</sup> NK and lower percentage of CD226<sup>+</sup> NK cells exhibited larger HIV reservoir. Mechanistically, we discovered that TIGIT could inhibit the PI3K-Akt-mTOR-mTORC1 (s6k) signaling pathway to decrease the production of IFN-γ in NK cells. Importantly, inhibiting TIGIT in NK cells enhanced their ability to eliminate reactivated latently infected CD4<sup>+</sup> T cells. Our experiments underscored the crucial role of NK cells in controlling the HIV reservoir and suggested that TIGIT serves as a promising target for enhancing the NK cell-mediated clearance of the HIV reservoir.",https://doi.org/10.1128/mbio.03226-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '06'}",Structural mapping of polyclonal IgG responses to HA after influenza virus vaccination or infection.,"Cellular and molecular characterization of immune responses elicited by influenza virus infection and seasonal vaccination have informed efforts to improve vaccine efficacy, breadth, and longevity. Here, we use negative stain electron microscopy polyclonal epitope mapping (nsEMPEM) to structurally characterize the humoral IgG antibody responses to hemagglutinin (HA) from human patients vaccinated with a seasonal quadrivalent flu vaccine or infected with influenza A viruses. Our data show that both vaccinated and infected patients had humoral IgGs targeting highly conserved regions on both H1 and H3 subtype HAs, including the stem and anchor, which are targets for universal influenza vaccine design. Responses against H1 predominantly targeted the central stem epitope in infected patients and vaccinated donors, whereas head epitopes were more prominently targeted on H3. Responses against H3 were less abundant, but a greater diversity of H3 epitopes were targeted relative to H1. While our analysis is limited by sample size, on average, vaccinated donors responded to a greater diversity of epitopes on both H1 and H3 than infected patients. These data establish a baseline for assessing polyclonal antibody responses in vaccination and infection, providing a context for future vaccine trials and emphasizing the need for further characterization of protective responses toward conserved epitopes. (201 words)IMPORTANCESeasonal influenza viruses cause hundreds of thousands of deaths each year and up to a billion infections; under the proper circumstances, influenza A viruses with pandemic potential could threaten the lives of millions more. The variable efficacies of traditional influenza virus vaccines and the desire to prevent pandemic influenzas have motivated work toward finding a universal flu vaccine. Many promising universal flu vaccine candidates currently focus on guiding immune responses to highly conserved epitopes on the central stem of the influenza hemagglutinin viral fusion protein. To support the further development of these stem-targeting vaccine candidates, in this study, we use negative stain electron microscopy to assess the prevalence of central stem-targeting antibodies in individuals who were exposed to influenza antigens through traditional vaccination and/or natural infection during the 2018-2019 flu season.",https://doi.org/10.1128/mbio.02030-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '05'}","Retraction for Hiramatsu et al., ""The Mechanism of Pertussis Cough Revealed by the Mouse-Coughing Model"".",No abstract available,https://doi.org/10.1128/mbio.03921-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '05'}",Would global warming bring an increase of invertebrate-associated cutaneous invasive fungal infections?,"Invasive mold-associated cutaneous disease is a rare but potentially catastrophic consequence of trauma. However, invertebrate bites are not well recognized as a mechanism for the inoculation of fungi into subcutaneous tissue that can also result in severe infections. Invertebrates often carry fungi with human pathogenic potential as part of their microbiome, and bites break the skin, providing a conduit for them to penetrate subcutaneous tissues where the establishment of infection can produce serious skin and soft tissue fungal diseases. In this essay, we review the existing data for invertebrate bite-associated cutaneous invasive fungal infections (IBA-cIFIs) and consider the potential consequences of global warming on their epidemiology. Climate changes will be associated with changes in the range of invertebrates and adaptation of their associated microbes to warmer temperatures. Fungal adaptation to higher temperatures can defeat the mammalian protective barrier and be associated with both more and different IBA-cIFIs.",https://doi.org/10.1128/mbio.03447-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '05'}",The <i>Rickettsia</i> actin-based motility effectors RickA and Sca2 contribute differently to cell-to-cell spread and pathogenicity.,"<i>Rickettsia parkeri</i> is an obligate intracellular, tick-borne bacterial pathogen that can cause eschar-associated rickettsiosis in humans. <i>R. parkeri</i> invades host cells, escapes from vacuoles into the cytosol, and undergoes two independent modes of actin-based motility mediated by effectors RickA or Sca2. Actin-based motility of <i>R. parkeri</i> enables bacteria to enter protrusions of the host cell plasma membrane that are engulfed by neighboring host cells. However, whether and how RickA and Sca2 independently contribute to cell-to-cell spread <i>in vitro</i> or pathogenicity <i>in vivo</i> has been unclear. Using live cell imaging of <i>rickA</i>::Tn and <i>sca2</i>::Tn mutants, we discovered both RickA and Sca2 contribute to different modes of cell-to-cell spread. Compared with Sca2-spread, RickA-spread involves the formation of longer protrusions that exhibit larger fluctuations in length and take a longer time to be engulfed into neighboring cells. We further compared the roles of RickA and Sca2 <i>in vivo</i> following intradermal (i.d.) infection of <i>Ifnar1</i><sup>-/-</sup>; <i>Ifngr1</i><sup>-/-</sup> mice carrying knockout mutations in the genes encoding the receptors for IFN-I (<i>Ifnar1</i>) and IFN-γ (<i>Ifngr1</i>), which exhibit eschars and succumb to infection with wild-type (WT) <i>R. parkeri</i>. We observed that RickA is important for severe eschar formation, whereas Sca2 contributes to larger foci of infection in the skin and dissemination from the skin to the internal organs. Our results suggest that actin-based motility effectors RickA and Sca2 drive two distinct forms of cell-to-cell spread and contribute differently to pathogenicity in the mammalian host.IMPORTANCE<i>Rickettsia parkeri</i>, a bacterium in the spotted fever group of <i>Rickettsia</i> species, can be transmitted from ticks to humans, leading to symptoms including fever, rash, muscle aches, and a lesion at the site of the tick bite. During <i>Rickettsia parkeri</i> infection, bacteria invade cells within the animal host, proliferate in the host cell's cytosol, move using a process called actin-based motility, and spread to neighboring host cells. <i>Rickettsia parkeri</i> is unusual in having two bacterial proteins that mediate actin-based motility. The significance of our research is to reveal that each of these bacterial actin-based motility proteins contributes differently to spread between cells and to the signs of infection in a mouse model of spotted fever disease. Our results are important for understanding the contribution of actin-based motility to mammalian infection by <i>Rickettsia parkeri</i> as well as to infection by other bacterial and viral pathogens that require this process to spread between cells and cause disease.",https://doi.org/10.1128/mbio.02563-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '05'}",Mapping <i>C. difficile</i> TcdB interactions with host cell-surface and intracellular factors using proximity-dependent biotinylation labeling.,"Many bacterial toxins exert their cytotoxic effects by enzymatically inactivating one or more cytosolic targets in host cells. To reach their intracellular targets, these toxins possess functional domains or subdomains that interact with and exploit various host factors and biological processes. Despite great progress in identifying many of the key host factors involved in the uptake of toxins, significant knowledge gaps remain as to how partially characterized and newly discovered microbial toxins exploit host factors or processes to intoxicate target cells. Proximity-dependent biotinylation (e.g., BioID) is a powerful method to identify nearby host factors in living cells, offering the potential to identify host targets of microbial toxins. Here, we used BioID to interrogate proximal interactors of the multi-domain <i>Clostridioides difficile</i> TcdB toxin. Expressed fusions of TurboID to different fragments of TcdB identified several high-confidence proteins in the cytosol, including members of the Rho GTPase signaling network and the actin cytoskeletal network. Additionally, we developed an extracellular proximity labeling method using recombinant TurboID-toxin chimeras, which uncovered a limited number of cell-surface targets including LRP1, which was previously identified as a cell-surface receptor of TcdB. Our work reveals surface receptors and intracellular components exploited by bacterial toxins, highlighting key vulnerabilities in host cells.IMPORTANCEBacterial toxins are the causative agents of many human diseases. Further characterizing the intoxication mechanisms of these proteins is important for the development of vaccines and treatments for toxin-mediated disease. Proximity-dependent biotinylation approaches offer an orthogonal approach to complement genetic screens. Here, we evaluate the potential of this method to identify host-toxin interactions on the cell surface and in the cytosol, where the toxin modifies essential host targets. Critically, we have highlighted several limitations of this method as applied to protein toxins, which are important for researchers to weigh when considering this technique for exotoxin studies.",https://doi.org/10.1128/mbio.03336-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '05'}","Correction for Li et al., ""SARS-CoV-2 SUD2 and Nsp5 Conspire to Boost Apoptosis of Respiratory Epithelial Cells via an Augmented Interaction with the G-Quadruplex of BclII"".",No abstract available,https://doi.org/10.1128/mbio.03871-24
{'mBio'},"{'Year': '2025', 'Month': 'Feb', 'Day': '05'}",Completely conserved VP2 residue K140 of KREMEN1-dependent enteroviruses is critical for virus-receptor interactions and viral infection.,"The KREMEN1 (KRM1) protein is a cellular receptor for multiple enteroviruses that cause hand, foot, and mouth disease (HFMD), including coxsackievirus CVA2, CVA3, CVA4, CVA5, CVA6, CVA10, and CVA12. The molecular basis for the broad recognition of these viruses by the KRM1 receptor remains unclear. Here, we report the indispensable role of the completely conserved VP2 capsid protein residue K140 (designated K2140) in mediating receptor recognition and infection by CVA10 and other KRM1-dependent enteroviruses. Residue K2140 not only facilitates receptor recognition, cell attachment, and infection of CVA10 but also contributes to CVA10 pathogenicity <i>in vivo</i>. Notably, residue K2140 is completely conserved in all strains of the KRM1-dependent enteroviruses. Mutational analysis confirms the importance of K2140 for infection by CVA2-CVA6, and CVA12. Moreover, CVA8, an enterovirus for which the cellular receptor has not yet been identified, also possesses the conserved K2140 residue. We experimentally demonstrate that CVA8 utilizes KRM1 as its receptor, with K2140 being essential for viral infection. Additionally, residue D90 of KRM1 engages with residue K2140 and plays a crucial role in KRM1-mediated enterovirus infections. Collectively, our findings underscore the significance of the absolutely conserved K2140 residue in receptor interactions and infection of all KRM1-binding enteroviruses, providing novel insights into the molecular basis of enterovirus infection and informing the development of broad-spectrum therapies against HFMD.",https://doi.org/10.1128/mbio.03040-24
