Journal,Publication Date,Title,Abstract,DOI
{'ISME Commun.'},2023-Aug-18,Contrasting response of soil microbiomes to long-term fertilization in various highland cropping systems.,"Soil microbiomes play important roles in supporting agricultural ecosystems. However, it is still not well-known how soil microbiomes and their functionality respond to fertilization in various cropping systems. Here we examined the effects of 36 years of phosphorus, nitrogen, and manure application on soil bacterial communities, functionality and crop productivity in three contrasting cropping systems (i.e., continuous leguminous alfalfa (AC), continuous winter wheat (WC), and grain-legume rotation of winter wheat + millet - pea - winter wheat (GLR)) in a highland region of China's Loess Plateau. We showed that long-term fertilization significantly affected soil bacterial communities and that the effects varied with cropping system. Compared with the unfertilized control, fertilization increased soil bacterial richness and diversity in the leguminous AC system, whereas it decreased those in the GLR system. Fertilization, particularly manure application, enlarged the differences in soil bacterial communities among cropping systems. Soil bacterial communities were mostly affected by the soil organic carbon and nitrogen contents in the WC and GLR systems, but by the soil available phosphorous content in the AC system. Crop productivity was closely associated with the abundance of fertilization-responsive taxa in the three cropping systems. Our study highlights that legume and non-legume cropping systems should be disentangled when assessing the responses of soil microbial communities to long-term fertilizer application.",https://doi.org/10.1038/s43705-023-00286-w
{'ISME Commun.'},2023-Aug-18,Ocean-wide comparisons of mesopelagic planktonic community structures.,"For decades, marine plankton have been investigated for their capacity to modulate biogeochemical cycles and provide fishery resources. Between the sunlit (epipelagic) layer and the deep dark waters, lies a vast and heterogeneous part of the ocean: the mesopelagic zone. How plankton composition is shaped by environment has been well-explored in the epipelagic but much less in the mesopelagic ocean. Here, we conducted comparative analyses of trans-kingdom community assemblages thriving in the mesopelagic oxygen minimum zone (OMZ), mesopelagic oxic, and their epipelagic counterparts. We identified nine distinct types of intermediate water masses that correlate with variation in mesopelagic community composition. Furthermore, oxygen, NO<sub>3</sub><sup>-</sup> and particle flux together appeared as the main drivers governing these communities. Novel taxonomic signatures emerged from OMZ while a global co-occurrence network analysis showed that about 70% of the abundance of mesopelagic plankton groups is organized into three community modules. One module gathers prokaryotes, pico-eukaryotes and Nucleo-Cytoplasmic Large DNA Viruses (NCLDV) from oxic regions, and the two other modules are enriched in OMZ prokaryotes and OMZ pico-eukaryotes, respectively. We hypothesize that OMZ conditions led to a diversification of ecological niches, and thus communities, due to selective pressure from limited resources. Our study further clarifies the interplay between environmental factors in the mesopelagic oxic and OMZ, and the compositional features of communities.",https://doi.org/10.1038/s43705-023-00279-9
{'ISME Commun.'},2023-Aug-18,Geochemical constraints on bacteriophage infectivity in terrestrial environments.,"Lytic phages can be potent and selective inhibitors of microbial growth and can have profound impacts on microbiome composition and function. However, there is uncertainty about the biogeochemical conditions under which phage predation modulates microbial ecosystem function, particularly in terrestrial systems. Ionic strength is critical for infection of bacteria by many phages, but quantitative data is limited on the ion thresholds for phage infection that can be compared with environmental ion concentrations. Similarly, while carbon composition varies in the environment, we do not know how this variability influences the impact of phage predation on microbiome function. Here, we measured the half-maximal effective concentrations (EC<sub>50</sub>) of 80 different inorganic ions for the infection of E. coli with two canonical dsDNA and ssRNA phages, T4 and MS2, respectively. Many alkaline earth metals and alkali metals enabled lytic infection but the ionic strength thresholds varied for different ions between phages. Additionally, using a freshwater nitrate-reducing microbiome, we found that the ability of lytic phages to influence nitrate reduction end-products depended upon the carbon source as well as ionic strength. For all phage:host pairs, the ion EC<sub>50</sub>s for phage infection exceeded the ion concentrations found in many terrestrial freshwater systems. Thus, our findings support a model where phages most influence terrestrial microbial functional ecology in hot spots and hot moments such as metazoan guts, drought influenced soils, or biofilms where ion concentration is locally or transiently elevated and nutrients are available to support the growth of specific phage hosts.",https://doi.org/10.1038/s43705-023-00297-7
{'ISME Commun.'},2023-Aug-18,Bacterial and archaeal community distributions and cosmopolitanism across physicochemically diverse hot springs.,"Terrestrial hot springs harbor diverse microbial communities whose compositions are shaped by the wide-ranging physico-chemistries of individual springs. The effect of enormous physico-chemical differences on bacterial and archaeal distributions and population structures is little understood. We therefore analysed the prevalence and relative abundance of bacteria and archaea in the sediments (n = 76) of hot spring features, in the Taupō Volcanic Zone (New Zealand), spanning large differences in major anion water chemistry, pH (2.0-7.5), and temperature (17.5-92.9 °C). Community composition, based on 16S rRNA amplicon sequence variants (ASVs) was strongly influenced by both temperature and pH. However, certain lineages characterized diverse hot springs. At the domain level, bacteria and archaea shared broadly equivalent community abundances across physico-chemically diverse springs, despite slightly lower bacteria-to-archaea ratios and microbial 16S rRNA gene concentrations at higher temperatures. Communities were almost exclusively dominated by Proteobacteria, Euryarchaeota or Crenarchaeota. Eight archaeal and bacterial ASVs from Thermoplasmatales, Desulfurellaceae, Mesoaciditogaceae and Acidithiobacillaceae were unusually prevalent (present in 57.9-84.2% of samples) and abundant (1.7-12.0% sample relative abundance), and together comprised 44% of overall community abundance. Metagenomic analyses generated multiple populations associated with dominant ASVs, and showed characteristic traits of each lineage for sulfur, nitrogen and hydrogen metabolism. Differences in metabolic gene composition and genome-specific metabolism delineated populations from relatives. Genome coverage calculations showed that populations associated with each lineage were distributed across a physicochemically broad range of hot springs. Results imply that certain bacterial and archaeal lineages harbor different population structures and metabolic potentials for colonizing diverse hot spring environments.",https://doi.org/10.1038/s43705-023-00291-z
{'ISME Commun.'},2023-Jul-21,Rapid and accurate taxonomic classification of cpn60 amplicon sequence variants.,"The ""universal target"" region of the gene encoding the 60 kDa chaperonin protein (cpn60, also known as groEL or hsp60) is a proven sequence barcode for bacteria and a useful target for marker gene amplicon-based studies of complex microbial communities. To date, identification of cpn60 sequence variants from microbiome studies has been accomplished by alignment of queries to a reference database. Naïve Bayesian classifiers offer an alternative identification method that provides variable rank classification and shorter analysis times. We curated a set of cpn60 barcode sequences to train the RDP classifier and tested its performance on data from previous human microbiome studies. Results showed that sequences accounting for 79%, 86% and 92% of the observations (read counts) in saliva, vagina and infant stool microbiome data sets were classified to the species rank. We also trained the QIIME 2 q2-feature-classifier on cpn60 sequence data and demonstrated that it gives results consistent with the standalone RDP classifier. Successful implementation of a naïve Bayesian classifier for cpn60 sequences will facilitate future microbiome studies and open opportunities to integrate cpn60 amplicon sequence identification into existing analysis pipelines.",https://doi.org/10.1038/s43705-023-00283-z
{'ISME Commun.'},2023-Jul-20,Longitudinal development of the airway metagenome of preterm very low birth weight infants during the first two years of life.,"Preterm birth is accompanied with many complications and requires severe therapeutic regimens at the neonatal intensive care unit. The influence of the above-mentioned factors on the premature-born infants' respiratory metagenome or more generally its maturation is unknown. We therefore applied shotgun metagenome sequencing of oropharyngeal swabs to analyze the airway metagenome development of 24 preterm infants from one week postpartum to 15 months of age. Beta diversity analysis revealed a distinct clustering of airway microbial communities from hospitalized preterms and samples after hospital discharge. At nine and 15 months of age, the preterm infants lost their hospital-acquired individual metagenome signatures towards a common taxonomic structure. However, ecological network analysis and Random Forest classification of cross-sectional data revealed that by this age the preterm infants did not succeed in establishing the uniform and stable bacterial community structures that are characteristic for healthy full-term infants.",https://doi.org/10.1038/s43705-023-00285-x
{'ISME Commun.'},2023-Jul-20,Partitioning of the denitrification pathway and other nitrite metabolisms within global oxygen deficient zones.,"Oxygen deficient zones (ODZs) account for about 30% of total oceanic fixed nitrogen loss via processes including denitrification, a microbially mediated pathway proceeding stepwise from NO<sub>3</sub><sup>-</sup> to N<sub>2</sub>. This process may be performed entirely by complete denitrifiers capable of all four enzymatic steps, but many organisms possess only partial denitrification pathways, either producing or consuming key intermediates such as the greenhouse gas N<sub>2</sub>O. Metagenomics and marker gene surveys have revealed a diversity of denitrification genes within ODZs, but whether these genes co-occur within complete or partial denitrifiers and the identities of denitrifying taxa remain open questions. We assemble genomes from metagenomes spanning the ETNP and Arabian Sea, and map these metagenome-assembled genomes (MAGs) to 56 metagenomes from all three major ODZs to reveal the predominance of partial denitrifiers, particularly single-step denitrifiers. We find niche differentiation among nitrogen-cycling organisms, with communities performing each nitrogen transformation distinct in taxonomic identity and motility traits. Our collection of 962 MAGs presents the largest collection of pelagic ODZ microorganisms and reveals a clearer picture of the nitrogen cycling community within this environment.",https://doi.org/10.1038/s43705-023-00284-y
{'ISME Commun.'},2023-Jul-15,Mining-impacted rice paddies select for Archaeal methylators and reveal a putative (Archaeal) regulator of mercury methylation.,"Methylmercury (MeHg) is a microbially produced neurotoxin derived from inorganic mercury (Hg), which accumulation in rice represents a major health concern to humans. However, the microbial control of MeHg dynamics in the environment remains elusive. Here, leveraging three rice paddy fields with distinct concentrations of Hg (Total Hg (THg): 0.21-513 mg kg<sup>-1</sup> dry wt. soil; MeHg: 1.21-6.82 ng g<sup>-1</sup> dry wt. soil), we resorted to metagenomics to determine the microbial determinants involved in MeHg production under contrasted contamination settings. We show that Hg methylating Archaea, along with methane-cycling genes, were enriched in severely contaminated paddy soils. Metagenome-resolved Genomes of novel putative Hg methylators belonging to Nitrospinota (UBA7883), with poorly resolved taxonomy despite high completeness, showed evidence of facultative anaerobic metabolism and adaptations to fluctuating redox potential. Furthermore, we found evidence of environmental filtering effects that influenced the phylogenies of not only hgcA genes under different THg concentrations, but also of two housekeeping genes, rpoB and glnA, highlighting the need for further experimental validation of whether THg drives the evolution of hgcAB. Finally, assessment of the genomic environment surrounding hgcAB suggests that this gene pair may be regulated by an archaeal toxin-antitoxin (TA) system, instead of the more frequently found arsR-like genes in bacterial methylators. This suggests the presence of distinct hgcAB regulation systems in bacteria and archaea. Our results support the emerging role of Archaea in MeHg cycling under mining-impacted environments and shed light on the differential control of the expression of genes involved in MeHg formation between Archaea and Bacteria.",https://doi.org/10.1038/s43705-023-00277-x
{'ISME Commun.'},2023-Jul-15,The predictive power of phylogeny on growth rates in soil bacterial communities.,"Predicting ecosystem function is critical to assess and mitigate the impacts of climate change. Quantitative predictions of microbially mediated ecosystem processes are typically uninformed by microbial biodiversity. Yet new tools allow the measurement of taxon-specific traits within natural microbial communities. There is mounting evidence of a phylogenetic signal in these traits, which may support prediction and microbiome management frameworks. We investigated phylogeny-based trait prediction using bacterial growth rates from soil communities in Arctic, boreal, temperate, and tropical ecosystems. Here we show that phylogeny predicts growth rates of soil bacteria, explaining an average of 31%, and up to 58%, of the variation within ecosystems. Despite limited overlap in community composition across these ecosystems, shared nodes in the phylogeny enabled ancestral trait reconstruction and cross-ecosystem predictions. Phylogenetic relationships could explain up to 38% (averaging 14%) of the variation in growth rates across the highly disparate ecosystems studied. Our results suggest that shared evolutionary history contributes to similarity in the relative growth rates of related bacteria in the wild, allowing phylogeny-based predictions to explain a substantial amount of the variation in taxon-specific functional traits, within and across ecosystems.",https://doi.org/10.1038/s43705-023-00281-1
{'ISME Commun.'},2023-Jul-14,Phylogeny and biogeography of the algal DMS-releasing enzyme in the global ocean.,"Phytoplankton produce the volatile dimethyl sulfide (DMS), an important infochemical mediating microbial interactions, which is also emitted to the atmosphere and affecting the global climate. Albeit the enzymatic source for DMS in eukaryotes was elucidated, namely a DMSP lyase (DL) called Alma1, we still lack basic knowledge regarding its taxonomic distribution. We defined unique sequence motifs which enable the identification of DL homologs (DLHs) in model systems and environmental populations. We used these motifs to predict DLHs in diverse algae by analyzing hundreds of genomic and transcriptomic sequences from model systems under stress conditions and from environmental samples. Our findings show that the DL enzyme is more taxonomically widespread than previously thought, as it is encoded by known algal taxa as haptophytes and dinoflagellates, but also by chlorophytes, pelagophytes and diatoms, which were conventionally considered to lack the DL enzyme. By exploring the Tara Oceans database, we showed that DLHs are widespread across the oceans and are predominantly expressed by dinoflagellates. Certain dinoflagellate DLHs were differentially expressed between the euphotic and mesopelagic zones, suggesting a functional specialization and an involvement in the metabolic plasticity of mixotrophic dinoflagellates. In specific regions as the Southern Ocean, DLH expression by haptophytes and diatoms was correlated with environmental drivers such as nutrient availability. The expanded repertoire of putative DL enzymes from diverse microbial origins and geographic niches suggests new potential players in the marine sulfur cycle and provides a foundation to study the cellular function of the DL enzyme in marine microbes.",https://doi.org/10.1038/s43705-023-00280-2
{'ISME Commun.'},2023-Jul-11,Potential relevance between soybean nitrogen uptake and rhizosphere prokaryotic communities under waterlogging stress.,"Waterlogging in soil can limit the availability of nitrogen to plants by promoting denitrification and reducing nitrogen fixation and nitrification. The root-associated microorganisms that determine nitrogen availability at the root-soil interface can be influenced by plant genotype and soil type, which potentially alters the nitrogen uptake capacity of plants in waterlogged soils. In a greenhouse experiment, two soybean genotypes with contrasting capacities to resist waterlogging stress were grown in Udic Argosol and Haplic Alisol soils with and without waterlogging, respectively. Using isotope labeling, high-throughput amplicon sequencing and qPCR, we show that waterlogging negatively affects soybean yield and nitrogen absorption from fertilizer, atmosphere, and soil. These effects were soil-dependent and more pronounced in the waterlogging-sensitive than tolerant genotype. The tolerant genotype harbored more ammonia oxidizers and less nitrous oxide reducers. Anaerobic, nitrogen-fixing, denitrifying and iron-reducing bacteria such as Geobacter/Geomonas, Sphingomonas, Candidatus Koribacter, and Desulfosporosinus were proportionally enriched in association with the tolerant genotype under waterlogging. These changes in the rhizosphere microbiome might ultimately help the plant to improve nitrogen uptake under waterlogged, anoxic conditions. This research contributes to a better understanding of the adaptability of soybean genotypes under waterlogging stress and might help to formulate fertilization strategies that improve nitrogen use efficiency of soybean. Schematic representation of the effects of waterlogging on nitrogen uptake and rhizosphere microbiota in dependence of soil type and soybean genotype.",https://doi.org/10.1038/s43705-023-00282-0
{'ISME Commun.'},2023-Jul-10,Polyethylene degradation and assimilation by the marine yeast Rhodotorula mucilaginosa.,"Ocean plastic pollution is a severe environmental problem but most of the plastic that has been released to the ocean since the 1950s is unaccounted for. Although fungal degradation of marine plastics has been suggested as a potential sink mechanism, unambiguous proof of plastic degradation by marine fungi, or other microbes, is scarce. Here we applied stable isotope tracing assays with <sup>13</sup>C-labeled polyethylene to measure biodegradation rates and to trace the incorporation of plastic-derived carbon into individual cells of the yeast Rhodotorula mucilaginosa, which we isolated from the marine environment. <sup>13</sup>C accumulation in the CO<sub>2</sub> pool during 5-day incubation experiments with R. mucilaginosa and UV-irradiated <sup>13</sup>C-labeled polyethylene as a sole energy and carbon source translated to degradation rates of 3.8% yr<sup>-1</sup> of the initially added substrate. Furthermore, nanoSIMS measurements revealed substantial incorporation of polyethylene-derived carbon into fungal biomass. Our results demonstrate the potential of R. mucilaginosa to mineralize and assimilate carbon from plastics and suggest that fungal plastic degradation may be an important sink for polyethylene litter in the marine environment.",https://doi.org/10.1038/s43705-023-00267-z
{'ISME Commun.'},2023-Jul-08,"Genomic copy number variability at the genus, species and population levels impacts in situ ecological analyses of dinoflagellates and harmful algal blooms.","The application of meta-barcoding, qPCR, and metagenomics to aquatic eukaryotic microbial communities requires knowledge of genomic copy number variability (CNV). CNV may be particularly relevant to functional genes, impacting dosage and expression, yet little is known of the scale and role of CNV in microbial eukaryotes. Here, we quantify CNV of rRNA and a gene involved in Paralytic Shellfish Toxin (PST) synthesis (sxtA4), in 51 strains of 4 Alexandrium (Dinophyceae) species. Genomes varied up to threefold within species and ~7-fold amongst species, with the largest (A. pacificum, 130 ± 1.3 pg cell<sup>-1</sup> /~127 Gbp) in the largest size category of any eukaryote. Genomic copy numbers (GCN) of rRNA varied by 6 orders of magnitude amongst Alexandrium (10<sup>2</sup>- 10<sup>8</sup> copies cell<sup>-1</sup>) and were significantly related to genome size. Within the population CNV of rRNA was 2 orders of magnitude (10<sup>5</sup> - 10<sup>7</sup> cell<sup>-1</sup>) in 15 isolates from one population, demonstrating that quantitative data based on rRNA genes needs considerable caution in interpretation, even if validated against locally isolated strains. Despite up to 30 years in laboratory culture, rRNA CNV and genome size variability were not correlated with time in culture. Cell volume was only weakly associated with rRNA GCN (20-22% variance explained across dinoflagellates, 4% in Gonyaulacales). GCN of sxtA4 varied from 0-10<sup>2</sup> copies cell<sup>-1</sup>, was significantly related to PSTs (ng cell<sup>-1</sup>), displaying a gene dosage effect modulating PST production. Our data indicate that in dinoflagellates, a major marine eukaryotic group, low-copy functional genes are more reliable and informative targets for quantification of ecological processes than unstable rRNA genes.",https://doi.org/10.1038/s43705-023-00274-0
